branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
126712095,126713427,310619705,310619705,25495357,25495357,14671937,0,230545499,13638012,0,0,0,111567306,25433643,821572760,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
127525243,127525243,312796924,312796924,25801138,25803407,14844818,0,233008925,13797862,0,0,0,111567306,25433643,821572760,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
127643597,127643597,313125111,313125111,26187475,26187475,15043640,0,234315946,13886358,0,0,0,112319555,25633648,826851624,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
127818814,127818814,313579289,313579289,26673509,26674905,15329647,0,234315946,13886358,0,0,0,113037800,25807441,831960655,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
127977192,127977192,314011676,314011676,26967868,26967868,15493978,0,235653576,14002301,0,0,0,114297072,26144259,840643606,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
129217377,129217377,317259233,317259233,27567406,27570082,15847468,0,237095272,14128706,0,0,0,115541604,26481942,848950380,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
130408349,130408349,320414310,320414310,28023522,28023522,16092936,0,238560625,14259650,0,0,0,116757844,26810425,857056072,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132060663,132060663,324765700,324765700,28118368,28118368,16163202,0,238567412,14260619,0,0,0,117580715,27033645,862546782,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132349780,132349780,325517745,325517745,28127366,28127366,16168049,0,238567412,14260619,0,0,0,117580715,27033645,862546782,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132353018,132353018,325527008,325527008,28199423,28199423,16212372,0,238567412,14260619,0,0,0,117829948,27102764,864229483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132355297,132355297,325533614,325533614,28586678,28586678,16475732,0,238567412,14260619,0,0,0,117829948,27102764,864229483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132355297,132355297,325533614,325533614,28767253,28767253,16559120,0,238567412,14260619,0,0,0,117829948,27102764,864229483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132355297,132355297,325533614,325533614,28881238,28881238,16612407,0,238567412,14260619,0,0,0,117829948,27102764,864229483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132627084,132627084,326255700,326255700,28885175,28885175,16614123,0,238567412,14260619,0,0,0,117829948,27102764,864229483,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132629640,132629640,326262715,326262715,28889722,28889722,16616155,0,238567412,14260619,0,0,0,118056023,27168412,865748860,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
132629640,132629640,326262715,326262715,28893800,28893800,16618061,0,238567412,14260619,0,0,0,118056023,27168412,865748860,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
